interval_from,10_anomaly,10_mean,10_std,15_anomaly,15_mean,15_std,1_anomaly,1_mean,1_std,9_anomaly,9_mean,9_std,total_anomaly,total_mean,total_std
2019-08-01 00:00:00+00:00,True,-29.229042741647895,2.5831293629326293,False,-23.35213578921788,2.8391462030538,True,-23.191601469736245,2.4592859791418547,True,-25.832084147129606,2.371332610199867,True,-24.998013686722455,2.5632235423795557
2019-08-06 00:00:00+00:00,False,-24.839986676396236,2.5838449968649506,False,-21.887145760522063,2.8397107917946043,False,-22.45543706260613,2.4605322466400783,False,-24.284282726811036,2.372294473946683,False,-23.624482489003327,2.5640956308870857
2019-08-07 00:00:00+00:00,False,-26.670029957645777,2.583988123651415,False,-20.825483493790312,2.839823709542765,False,-20.954591772599795,2.460781500139723,False,-24.81297519723889,2.372486846696046,False,-23.013463938178447,2.5642700485885914
2019-08-12 00:00:00+00:00,False,-21.845956272579254,2.5847037575837364,False,-22.63414997773469,2.8403882982835693,False,-19.300422147989654,2.462027767637946,False,-21.500767706421975,2.3734487104428625,False,-21.661428564900316,2.5651421370961214
2019-08-13 00:00:00+00:00,False,-21.953170551463565,2.584846884370201,False,-20.709350118041442,2.8405012160317304,False,-17.97078092700712,2.462277021137591,False,-19.09828039366485,2.3736410831922257,False,-19.718397673780867,2.5653165547976275
2019-08-18 00:00:00+00:00,False,-17.275192781247508,2.5855625183025226,False,-22.50010132809848,2.841065804772535,False,-16.909505607719616,2.4635232886358143,False,-17.649513612655618,2.374602946939042,False,-18.302066446991017,2.566188643305157
2019-08-19 00:00:00+00:00,True,-17.024364420104114,2.5857056450889866,False,-20.245941388123732,2.8411787225206955,False,-16.0128046437955,2.4637725421354593,True,-16.68172906349444,2.3747953196884053,False,-18.16313089293195,2.5663630610066632
2019-08-24 00:00:00+00:00,False,-22.553990086515302,2.5864212790213084,False,-18.08706772307705,2.8417433112615,False,-15.520385551470822,2.4650188096336825,False,-19.474971441363092,2.3757571834352214,False,-18.542855147225623,2.567235149514193
2019-08-25 00:00:00+00:00,False,-21.80257267851431,2.5865644058077724,False,-20.104995037452646,2.841856229009661,False,-15.642730979481984,2.465268063133327,False,-19.79586103400759,2.375949556184585,False,-18.54281265515683,2.567409567215699
2019-08-30 00:00:00+00:00,False,-18.431676434459085,2.587280039740094,False,-17.503275962122558,2.8424208177504653,False,-16.129925043999023,2.4665143306315507,False,-18.32711335752248,2.376911419931401,False,-18.215245973440858,2.568281655723229
2019-08-31 00:00:00+00:00,False,-18.797211050767842,2.5874231665265586,False,-16.033644141685805,2.842533735498626,False,-16.616952228050387,2.4667635841311952,False,-17.62611488852076,2.377103792680764,False,-17.85006493665061,2.568456073424735
2019-09-05 00:00:00+00:00,False,-20.788399022175653,2.58813880045888,True,-14.425071383049769,2.8430983242394303,True,-16.821406801376412,2.468009851629419,False,-17.508146367875156,2.37806565642758,True,-17.682878356587544,2.5693281619322645
2019-09-06 00:00:00+00:00,True,-21.28661875266425,2.5882819272453443,False,-16.052760107865282,2.8432112419875915,False,-16.79132218056502,2.4682591051290634,False,-17.68604825269887,2.3782580291769437,False,-17.73209095396725,2.5695025796337707
